time_step,mean_g,std_g,mean_dic,std_dic,prob_transitioning,prob_state_0,prob_state_1,prob_state_2
2102,,,3.06,2.914858487131066,0.0,0.05,0.95,0.0
2103,,,3.1,2.9068883707497264,0.0,0.05,0.95,0.0
2104,,,3.19,2.8799131931362116,0.0,0.05,0.95,0.0
2105,,,3.21,2.8750478256891645,0.0,0.05,0.95,0.0
2106,,,3.27,2.8595629036620274,0.0,0.05,0.95,0.0
2107,,,3.29,2.8611011866063034,0.0,0.05,0.95,0.0
2108,,,3.33,2.8497543753804457,0.0,0.05,0.95,0.0
2109,,,3.38,2.8276492003075644,0.0,0.05,0.95,0.0
2110,,,3.39,2.8245176579373696,0.0,0.05,0.95,0.0
2111,,,3.39,2.8245176579373696,0.0,0.05,0.95,0.0
2112,,,3.42,2.8255264996102922,0.0,0.05,0.95,0.0
2113,0.030821658329383078,0.032335795984778426,3.42,2.8255264996102922,0.0,0.05,0.95,0.0
2114,0.03156855487580384,0.033252114531535794,3.45,2.8262165522125144,0.0,0.05,0.95,0.0
2115,0.032014666497240565,0.03290010430978235,3.46,2.82637577119533,0.0,0.05,0.95,0.0
2116,0.03179702899767753,0.03234910065744972,3.5,2.8231188426986207,0.0,0.05,0.95,0.0
2117,0.031420611629578536,0.03201989389841014,3.53,2.8123122159532707,0.0,0.05,0.95,0.0
2118,0.03034039369441517,0.03129050844967803,3.54,2.8050668441233264,0.0,0.05,0.95,0.0
2119,0.028876932587712845,0.031016495519819755,3.57,2.8009105662266323,0.0,0.05,0.95,0.0
2120,0.02794760493688949,0.030757263741919345,3.57,2.8009105662266323,0.0,0.05,0.95,0.0
2121,0.026953790983117454,0.030577404073159887,3.6,2.8319604517012595,0.0,0.05,0.95,0.0
2122,0.02608972279831009,0.02986699675633104,3.64,2.82672955904876,0.0,0.05,0.95,0.0
2123,0.025101541406326266,0.02978788694368959,3.66,2.8256680626004176,0.0,0.05,0.95,0.0
2124,0.024151424472808686,0.029657146175910983,3.69,2.8624989082967334,0.0,0.05,0.95,0.0
2125,0.02375087644032114,0.029674062578016004,3.69,2.8624989082967334,0.0,0.05,0.95,0.0
2126,0.02286688219223333,0.029241494727135435,3.75,2.843853020111975,0.0,0.05,0.95,0.0
2127,0.022120231414076534,0.028810788103238113,3.77,2.8420239267113847,0.0,0.05,0.95,0.0
2128,0.02141394407578637,0.02859579489580619,3.8,2.8390139133156773,0.0,0.05,0.95,0.0
2129,0.021021565043128677,0.02882673788249867,3.82,2.836829215867605,0.0,0.05,0.95,0.0
2130,0.020158018595138345,0.029026300197659935,3.85,2.8368115905008566,0.0,0.05,0.95,0.0
2131,0.0197049731106392,0.02941999543760147,3.87,2.8342723934018745,0.0,0.05,0.95,0.0
2132,0.01901882792992209,0.029321112899613526,3.89,2.828055869320831,0.0,0.05,0.95,0.0
2133,0.018887259993637242,0.029572701221598486,3.92,2.827295527531567,0.0,0.05,0.95,0.0
2134,0.01885895154274377,0.02931668893372839,3.96,2.8175166370404994,0.0,0.05,0.95,0.0
2135,0.018466442982110837,0.02896491761691316,4.0,2.814249455894058,0.0,0.05,0.95,0.0
2136,0.018021970846228013,0.0288924367429178,4.03,2.8123122159532703,0.0,0.05,0.95,0.0
2137,0.0177105086767585,0.028977671253636407,4.04,2.810409222871289,0.0,0.05,0.95,0.0
2138,0.01711313343237748,0.028936936057239016,4.06,2.8029270415050065,0.0,0.05,0.95,0.0
2139,0.01672562676813897,0.029325595431191138,4.09,2.7931881426069394,0.0,0.05,0.95,0.0
2140,0.015962933803421762,0.029232446892955226,4.11,2.7853007018991676,0.0,0.05,0.95,0.0
2141,0.015075672317202604,0.02922391044827575,4.13,2.7808451952598863,0.0,0.05,0.95,0.0
2142,0.013859098610499523,0.02935690931853496,4.14,2.7821574362354125,0.0,0.05,0.95,0.0
2143,0.013077301179916232,0.029180523845407993,4.16,2.781078927322992,0.0,0.05,0.95,0.0
2144,0.01236900959647538,0.02927851012326985,4.18,2.779856111384185,0.0,0.05,0.95,0.0
2145,0.011416549106027192,0.02895460713260235,4.19,2.7809890327004183,0.0,0.05,0.95,0.0
2146,0.010328104722698796,0.028765984094756843,4.21,2.783145702258506,0.0,0.05,0.95,0.0
2147,0.009785353610263812,0.028447471170882133,4.23,2.7743647921641448,0.0,0.05,0.95,0.0
2148,0.008787312657914256,0.027629355306399914,4.25,2.75816968296006,0.0,0.05,0.95,0.0
2149,0.008014636733064281,0.02740973091675991,4.25,2.75816968296006,0.0,0.05,0.95,0.0
2150,0.007919875941421725,0.027005393339595427,4.28,2.753470537340103,0.0,0.05,0.95,0.0
2151,0.007459316821134543,0.026497732794173674,4.3,2.7549954627911832,0.0,0.05,0.95,0.0
2152,0.007359468999650072,0.02650900993086363,4.3,2.7549954627911832,0.0,0.05,0.95,0.0
2153,0.006921961697231659,0.026588398616447503,4.33,2.7497454427637473,0.0,0.05,0.95,0.0
2154,0.006175586525604015,0.026689720296745125,4.34,2.7467071194432062,0.0,0.05,0.95,0.0
2155,0.005669554871598199,0.026674059240635054,4.34,2.7467071194432062,0.0,0.05,0.95,0.0
2156,0.00535261469703583,0.026902153732397998,4.37,2.7880279769041043,0.0,0.05,0.95,0.0
2157,0.00530624670371416,0.027026547875765174,4.38,2.781294662562744,0.0,0.05,0.95,0.0
2158,0.005351565477293235,0.027035742850158032,4.38,2.781294662562744,0.0,0.05,0.95,0.0
2159,0.004927335484420795,0.02724771172652557,4.39,2.778110868917942,0.0,0.05,0.95,0.0
2160,0.004947911635698464,0.027388998781807672,4.41,2.7680137282896555,0.0,0.05,0.95,0.0
2161,0.005122205276300168,0.027337733727281533,4.45,2.765411361804966,0.0,0.05,0.95,0.0
2162,0.005499778094469998,0.026936480597135597,4.5,2.751363298439521,0.0,0.05,0.95,0.0
2163,0.005524729320390474,0.02640054853073122,4.51,2.754977313881186,0.0,0.05,0.95,0.0
2164,0.0055903736017071,0.025953395422211024,4.52,2.7549228664338314,0.0,0.05,0.95,0.0
2165,0.005249796119765251,0.02540663649637127,4.55,2.7509089406957843,0.0,0.05,0.95,0.0
2166,0.0052628862828637026,0.024702286251209304,4.6,2.756809750418044,0.0,0.05,0.95,0.0
2167,0.004966178455053574,0.02420828540851578,4.61,2.756428849072655,0.0,0.05,0.95,0.0
2168,0.0052741774831423375,0.023988441897541762,4.61,2.756428849072655,0.0,0.05,0.95,0.0
2169,0.005077156072930958,0.024356411599598546,4.62,2.752380787609158,0.0,0.05,0.95,0.0
2170,0.004579451009511554,0.02484232903612432,4.63,2.7482903776711796,0.0,0.05,0.95,0.0
2171,0.004366560957419614,0.0253397153419395,4.65,2.7472713735632306,0.0,0.05,0.95,0.0
2172,0.004081126537861746,0.025710958577725568,4.68,2.730860670191725,0.0,0.05,0.95,0.0
2173,0.0037166538820815435,0.026263398923761623,4.68,2.730860670191725,0.0,0.05,0.95,0.0
2174,0.003327443118146603,0.026885088881453762,4.7,2.7766886753829643,0.0,0.05,0.95,0.0
2175,0.0025587373857040015,0.027478658861180345,4.7,2.7766886753829643,0.0,0.05,0.95,0.0
2176,0.0017804092285579705,0.027639595293608963,4.76,2.782516846310187,0.0,0.05,0.95,0.0
2177,0.0012922513866953785,0.028217857338157397,4.77,2.78515708713171,0.0,0.05,0.95,0.0
2178,0.0009322660948566305,0.028361489030100287,4.8,2.7784887978899606,0.0,0.05,0.95,0.0
2179,0.0006656587773479653,0.028669706908013792,4.81,2.777390861942195,0.0,0.05,0.95,0.0
2180,3.806134513501702e-05,0.028685507444323823,4.82,2.7762564723022267,0.0,0.05,0.95,0.0
2181,-0.0003714617580087535,0.02901334645693173,4.82,2.7762564723022267,0.0,0.05,0.95,0.0
2182,-0.0009703010449946107,0.029033605100998845,4.83,2.7750855842658253,0.0,0.05,0.95,0.0
2183,-0.0013994307149712186,0.028988970255762705,4.83,2.7750855842658253,0.0,0.05,0.95,0.0
2184,-0.0016442302799770903,0.029120279506333925,4.84,2.7738781516137294,0.0,0.05,0.95,0.0
2185,-0.0018177295179672274,0.029045500907592097,4.87,2.7591846621783023,0.0,0.05,0.95,0.0
2186,-0.001911850210262886,0.028757237757127234,4.89,2.756428849072654,0.0,0.05,0.95,0.0
2187,-0.0020890511495277567,0.028658907028088362,4.9,2.758622844826743,0.0,0.05,0.95,0.0
2188,-0.002377617372010025,0.0282782819333007,4.9,2.758622844826743,0.0,0.05,0.95,0.0
2189,-0.0023262098649793786,0.02813737669927666,4.9,2.758622844826743,0.0,0.05,0.95,0.0
2190,-0.0020895854582634495,0.02830381498360511,4.91,2.757154330101962,0.0,0.05,0.95,0.0
2191,-0.00217480572898881,0.028320442775209002,4.92,2.7520174418051937,0.0,0.05,0.95,0.0
2192,-0.0021016248716713994,0.0278579753380826,4.94,2.752526112501024,0.0,0.05,0.95,0.0
2193,-0.0014307741281534545,0.02779621987034622,4.96,2.7528893911670336,0.0,0.05,0.95,0.0
2194,-0.001400276312654667,0.02740300792366922,5.0,2.749545416973504,0.0,0.05,0.95,0.0
2195,-0.0012399478557557975,0.027515939102127202,5.02,2.745833206879108,0.0,0.05,0.95,0.0
2196,-0.0004995260573516558,0.0279609264157916,5.05,2.7472713735632306,0.0,0.05,0.95,0.0
2197,-0.0004955894492204855,0.027731779514103008,5.05,2.7472713735632306,0.0,0.05,0.95,0.0
2198,-0.00046973526095224504,0.027452937067164056,5.05,2.7472713735632306,0.0,0.05,0.95,0.0
2199,-0.00019588674213559992,0.026933187427946828,5.07,2.743191571873901,0.0,0.05,0.95,0.0
2200,-0.00012156270840915858,0.026822241588050362,5.07,2.743191571873901,0.0,0.05,0.95,0.0
2201,-4.375241072240129e-05,0.027002390777850428,5.09,2.7462519913511216,0.0,0.05,0.95,0.0
2202,-0.00018506155565576766,0.027247221396578675,5.09,2.7462519913511216,0.0,0.05,0.95,0.0
2203,-0.00019989103136500256,0.027116037568230975,5.09,2.7462519913511216,0.0,0.05,0.95,0.0
2204,-0.00047780473845858125,0.027098551249976937,5.11,2.7455236294739835,0.0,0.05,0.95,0.0
2205,-0.00043078816912790237,0.027346373383292735,5.12,2.746925554142305,0.0,0.05,0.95,0.0
2206,-0.0002505633051499256,0.027487128787674748,5.12,2.746925554142305,0.0,0.05,0.95,0.0
2207,8.846817582025948e-05,0.027807302590073267,5.12,2.746925554142305,0.0,0.05,0.95,0.0
2208,0.0005159922579957208,0.028053251725204332,5.13,2.7410034658861693,0.0,0.05,0.95,0.0
2209,0.0009970342149555743,0.028486346610227052,5.14,2.778560778532657,0.0,0.05,0.95,0.0
2210,0.001574380473524327,0.028814631263903472,5.14,2.778560778532657,0.0,0.05,0.95,0.0
2211,0.001803148026416792,0.0292749114921301,5.14,2.778560778532657,0.0,0.05,0.95,0.0
2212,0.0017711016680273,0.029718117658852,5.14,2.778560778532657,0.0,0.05,0.95,0.0
2213,0.0018034465842677071,0.02978086582049887,5.15,2.7726341266023535,0.0,0.05,0.95,0.0
2214,0.001892628127544594,0.02981833159335663,5.16,2.7738781516137303,0.0,0.05,0.95,0.0
2215,0.0023545143961317644,0.029530682763116153,5.21,2.768736173780376,0.0,0.05,0.95,0.0
2216,0.0024276766146911276,0.029351037958605993,5.24,2.8004285386347556,0.0,0.05,0.95,0.0
2217,0.00306486083297168,0.029187366611375023,5.27,2.8030519081886456,0.0,0.05,0.95,0.0
2218,0.0034191754374775767,0.02919072028452386,5.28,2.8038544898050617,0.0,0.05,0.95,0.0
2219,0.0039771155088759,0.02960080052069348,5.29,2.8046211865419544,0.0,0.05,0.95,0.0
2220,0.004588881770503377,0.030291021136184895,5.3,2.801785145224381,0.0,0.05,0.95,0.0
2221,0.005044212484718793,0.030763653716132804,5.32,2.8031410952715157,0.0,0.05,0.95,0.0
2222,0.00545199482556152,0.030904212091702514,5.34,2.793635624056938,0.0,0.05,0.95,0.0
2223,0.005749009537882657,0.0310796721902038,5.36,2.78395402260885,0.0,0.05,0.95,0.0
2224,0.006249514276471394,0.030961293347187287,5.37,2.7772468381474464,0.0,0.05,0.95,0.0
2225,0.0066585538560450545,0.03011864151720435,5.37,2.7772468381474464,0.0,0.05,0.95,0.0
2226,0.006907223201015007,0.02995603287367351,5.38,2.7776968877111146,0.0,0.05,0.95,0.0
2227,0.006694952917643353,0.029947836144400383,5.38,2.7776968877111146,0.0,0.05,0.95,0.0
2228,0.006768868666745847,0.029812370016267187,5.41,2.771624072633228,0.0,0.05,0.95,0.0
2229,0.0065802416499809255,0.02955079305966079,5.43,2.7758061891998143,0.0,0.05,0.95,0.0
2230,0.007054030899682172,0.029327284211748007,5.44,2.7760403455281395,0.0,0.05,0.95,0.0
2231,0.007463641001169636,0.02933902874825906,5.46,2.776400547471492,0.0,0.05,0.95,0.0
2232,0.008099385825444968,0.029571888588360528,5.49,2.7477081358834305,0.0,0.05,0.95,0.0
2233,0.008096571643846551,0.029606335246356925,5.51,2.7440663257290256,0.0,0.05,0.95,0.0
2234,0.008157700467331669,0.02950355382647652,5.53,2.743920552785739,0.0,0.05,0.95,0.0
2235,0.007542800759160363,0.02998672684999083,5.54,2.747435167569927,0.0,0.05,0.95,0.0
2236,0.007151048421055911,0.030063461017170792,5.54,2.747435167569927,0.0,0.05,0.95,0.0
2237,0.006653389698263273,0.030956517488051425,5.54,2.747435167569927,0.0,0.05,0.95,0.0
2238,0.006357645863188726,0.03095722904290419,5.55,2.750908940695784,0.0,0.05,0.95,0.0
2239,0.005874000582139608,0.030870058829962375,5.56,2.7470711676256205,0.0,0.05,0.95,0.0
2240,0.005539194462727081,0.03111339060177048,5.57,2.7468345417953377,0.0,0.05,0.95,0.0
2241,0.004498730644894695,0.031059490190625927,5.57,2.7468345417953377,0.0,0.05,0.95,0.0
2242,0.003853044262000874,0.030712977972363085,5.58,2.750199992727801,0.0,0.05,0.95,0.0
2243,0.0032262875872252567,0.030368313958730492,5.6,2.7531799795872405,0.0,0.05,0.95,0.0
2244,0.0029373329718857043,0.030140608914406338,5.62,2.7596376573746073,0.0,0.05,0.95,0.0
2245,0.0027878386737330094,0.030090164171486487,5.64,2.75506805723561,0.0,0.05,0.95,0.0
2246,0.0029259300033702505,0.029939951231176116,5.65,2.754541704167863,0.0,0.05,0.95,0.0
2247,0.002638682750028586,0.029707332126865393,5.66,2.7576076588231317,0.0,0.05,0.95,0.0
2248,0.002237340970044961,0.02984060870887789,5.66,2.7576076588231317,0.0,0.05,0.95,0.0
2249,0.00217492501541346,0.0294345343358644,5.67,2.75337974133609,0.0,0.05,0.95,0.0
2250,0.0017355113380380948,0.028642592816963797,5.68,2.7563744302978863,0.0,0.05,0.95,0.0
2251,0.0011327707074813074,0.027905098111503986,5.69,2.748435918845478,0.0,0.05,0.95,0.0
2252,0.00026814089814202206,0.0274936344029686,5.69,2.748435918845478,0.0,0.05,0.95,0.0
2253,-0.00011046426761753182,0.027318294928720045,5.71,2.7578796202880205,0.0,0.05,0.95,0.0
2254,-0.00034164072971720305,0.02746642079760896,5.71,2.7578796202880205,0.0,0.05,0.95,0.0
2255,-0.0004247387922410148,0.0275660624352517,5.72,2.753470537340103,0.0,0.05,0.95,0.0
2256,-0.0005105965032308996,0.027676563929142466,5.72,2.753470537340103,0.0,0.05,0.95,0.0
2257,-0.0006724540119879042,0.027949740356838382,5.74,2.7517994112943622,0.0,0.05,0.95,0.0
2258,-0.0008915897093713306,0.02779277351081498,5.76,2.753615804719313,0.0,0.05,0.95,0.0
2259,-0.0005867242794452794,0.0278617552388593,5.78,2.744376067524274,0.0,0.05,0.95,0.0
2260,-0.00020298738032178344,0.027709677998260195,5.79,2.7506181123522038,0.0,0.05,0.95,0.0
2261,-0.00018719456763428185,0.027770790659523866,5.81,2.7593296287323144,0.0,0.05,0.95,0.0
2262,-9.874277273574129e-05,0.028075257647158593,5.82,2.758187810864229,0.0,0.05,0.95,0.0
2263,-4.007823000475176e-05,0.02842186025644954,5.82,2.758187810864229,0.0,0.05,0.95,0.0
2264,-0.0001519333249734551,0.028787085727735338,5.82,2.758187810864229,0.0,0.05,0.95,0.0
2265,-9.414558792066888e-05,0.02904478572859811,5.83,2.753379741336091,0.0,0.05,0.95,0.0
2266,-0.00039179669731528253,0.029237574037152003,5.84,2.74852687816583,0.0,0.05,0.95,0.0
2267,0.00018956686994539736,0.029202572094088365,5.84,2.74852687816583,0.0,0.05,0.95,0.0
2268,0.000426897462022831,0.028920384383764618,5.84,2.74852687816583,0.0,0.05,0.95,0.0
2269,0.000218695746814394,0.02850447246203481,5.86,2.7423347716863455,0.0,0.05,0.95,0.0
2270,0.0003073690297142907,0.028376720392397144,5.86,2.7423347716863455,0.0,0.05,0.95,0.0
2271,0.0007028518822491094,0.028135874332236133,5.87,2.741003465886169,0.0,0.05,0.95,0.0
2272,0.0011401296142527684,0.027783989770131256,5.9,2.714774392099645,0.0,0.05,0.95,0.0
2273,0.0016017260286113983,0.02822637800240558,5.92,2.719117503897175,0.0,0.05,0.95,0.0
2274,0.001704985697499964,0.028439065749297564,5.94,2.7233068134163663,0.0,0.05,0.95,0.0
2275,0.0017976256487407243,0.02857246100904178,5.94,2.7233068134163663,0.0,0.05,0.95,0.0
2276,0.0019532891898085382,0.028750144475719313,5.94,2.7233068134163663,0.0,0.05,0.95,0.0
2277,0.0017373849287169335,0.02890264157408218,5.96,2.7273430293969265,0.0,0.05,0.95,0.0
2278,0.0017463245799201226,0.028753549236526427,5.97,2.765700634558991,0.0,0.05,0.95,0.0
2279,0.00158519441216939,0.029286343041663172,5.97,2.765700634558991,0.0,0.05,0.95,0.0
2280,0.0015989330093638904,0.02994171427951896,5.97,2.765700634558991,0.0,0.05,0.95,0.0
2281,0.0016395469718387978,0.030049341978793106,5.97,2.765700634558991,0.0,0.05,0.95,0.0
2282,0.0014132819624121074,0.03032668810953748,5.99,2.754977313881186,0.0,0.05,0.95,0.0
2283,0.0011043527543882173,0.030474359446703438,6.0,2.753179979587241,0.0,0.05,0.95,0.0
2284,0.0008365767969934996,0.031019617490207384,6.01,2.7549773138811866,0.0,0.05,0.95,0.0
2285,0.0005130945461337623,0.031106438826477536,6.02,2.756737201838435,0.0,0.05,0.95,0.0
2286,0.0003870201165674314,0.03127864573365199,6.03,2.754832118296866,0.0,0.05,0.95,0.0
2287,-0.00010899054179921104,0.031064821304056897,6.04,2.749254444390335,0.0,0.05,0.95,0.0
2288,-3.6909463659321876e-05,0.031179455323059383,6.05,2.7509089406957847,0.0,0.05,0.95,0.0
2289,-0.00022495313877438764,0.0313650880317009,6.06,2.7525261125010254,0.0,0.05,0.95,0.0
2290,-0.0003445377569272752,0.03138030950363898,6.07,2.7541060255552994,0.0,0.05,0.95,0.0
2291,-0.0006765455019331698,0.030950157437799927,6.08,2.7520174418051937,0.0,0.05,0.95,0.0
2292,-0.0008390853349777755,0.030987659302836895,6.09,2.7498909069270367,0.0,0.05,0.95,0.0
2293,-0.0007669734517796034,0.030961375246274653,6.11,2.756428849072654,0.0,0.05,0.95,0.0
2294,-0.0008556010943698404,0.03082841769059669,6.11,2.756428849072654,0.0,0.05,0.95,0.0
2295,-0.000971846003082176,0.030739444756797872,6.12,2.757825230140592,0.0,0.05,0.95,0.0
2296,-0.0012622923639485847,0.03105003412710403,6.13,2.7628065440779577,0.0,0.05,0.95,0.0
2297,-0.0010778044847824407,0.03141985613910746,6.13,2.7628065440779577,0.0,0.05,0.95,0.0
2298,-0.0005423485325786719,0.0323518425798828,6.13,2.7628065440779577,0.0,0.05,0.95,0.0
2299,-1.5110199966421738e-05,0.03295339801863361,6.15,2.739981751764051,0.0,0.05,0.95,0.0
2300,0.0006757745390696663,0.03291081569052915,6.15,2.739981751764051,0.0,0.05,0.95,0.0
2301,0.0011267420968229535,0.03308926456357513,6.15,2.739981751764051,0.0,0.05,0.95,0.0
2302,0.0015386314186222909,0.03282260797724906,6.17,2.7388136117669637,0.0,0.05,0.95,0.0
2303,0.001974163596331648,0.03226334545224604,6.17,2.7388136117669637,0.0,0.05,0.95,0.0
2304,0.0021355049506903943,0.031853706099661656,6.17,2.7388136117669637,0.0,0.05,0.95,0.0
2305,0.002289547294846203,0.03160952996269571,6.18,2.7363479310935594,0.0,0.05,0.95,0.0
2306,0.002301028191511918,0.031354214419692925,6.18,2.7363479310935594,0.0,0.05,0.95,0.0
2307,0.0026047196399014883,0.030934441321119426,6.18,2.7363479310935594,0.0,0.05,0.95,0.0
2308,0.002819047490028719,0.030824314818429246,6.18,2.7363479310935594,0.0,0.05,0.95,0.0
2309,0.0032859679751133623,0.030947302416831985,6.18,2.7363479310935594,0.0,0.05,0.95,0.0
2310,0.0037731873179330825,0.030984357132249788,6.19,2.7374988584472515,0.0,0.05,0.95,0.0
2311,0.00448429178924744,0.030635662062539152,6.19,2.7374988584472515,0.0,0.05,0.95,0.0
2312,0.004745027341613635,0.0309056315237832,6.2,2.7313000567495336,0.0,0.05,0.95,0.0
2313,0.005338396561622308,0.031149732779675626,6.21,2.7323799150191386,0.0,0.05,0.95,0.0
2314,0.005870283970189404,0.03074827536167298,6.22,2.7334227627646626,0.0,0.05,0.95,0.0
2315,0.005968448367326966,0.03099479539196102,6.24,2.720735194758945,0.0,0.05,0.95,0.0
2316,0.006091192964373127,0.030819034603882883,6.25,2.7179955849853767,0.0,0.05,0.95,0.0
2317,0.006143657105952879,0.030558161241297413,6.25,2.7179955849853767,0.0,0.05,0.95,0.0
2318,0.005932034283275858,0.03077583692102456,6.26,2.718896835115301,0.0,0.05,0.95,0.0
2319,0.0053550794856587584,0.0306134748246378,6.26,2.718896835115301,0.0,0.05,0.95,0.0
2320,0.004795207157195232,0.030187629997437126,6.27,2.7123974634997734,0.0,0.05,0.95,0.0
2321,0.00427886135342766,0.029639372248840622,6.27,2.7123974634997734,0.0,0.05,0.95,0.0
2322,0.0038163003744771853,0.029139859755462582,6.27,2.7123974634997734,0.0,0.05,0.95,0.0
2323,0.003377759452217101,0.028856121182043937,6.28,2.7132268611378585,0.0,0.05,0.95,0.0
2324,0.003047852549409712,0.02855329119223939,6.28,2.7132268611378585,0.0,0.05,0.95,0.0
2325,0.0030187529719434367,0.028980730805485074,6.29,2.7140191598439385,0.0,0.05,0.95,0.0
2326,0.002646955082141451,0.029146175175115686,6.29,2.7140191598439385,0.0,0.05,0.95,0.0
2327,0.0021677499355140274,0.029548835255921262,6.31,2.7118075152930734,0.0,0.05,0.95,0.0
2328,0.0017746191470081496,0.02975570784166806,6.32,2.712489631316587,0.0,0.05,0.95,0.0
2329,0.001824187318643361,0.030146044929155267,6.32,2.712489631316587,0.0,0.05,0.95,0.0
2330,0.0013384590078039495,0.03003229955041913,6.34,2.750345432850208,0.0,0.05,0.95,0.0
2331,0.0009120496769119188,0.02976131029077009,6.34,2.750345432850208,0.0,0.05,0.95,0.0
2332,0.0005000771834262476,0.029702388036866225,6.34,2.750345432850208,0.0,0.05,0.95,0.0
2333,0.0001536344865108022,0.030101883656439673,6.34,2.750345432850208,0.0,0.05,0.95,0.0
2334,-0.000523876146378462,0.030287952060241888,6.34,2.750345432850208,0.0,0.05,0.95,0.0
2335,-0.0008729251158621249,0.03083214821261927,6.34,2.750345432850208,0.0,0.05,0.95,0.0
2336,-0.0008801236464557566,0.030865504504348374,6.35,2.7436289836637893,0.0,0.05,0.95,0.0
2337,-0.0008038888696020177,0.030669124020857946,6.35,2.7436289836637893,0.0,0.05,0.95,0.0
2338,-0.001233045331547645,0.030705043752717036,6.35,2.7436289836637893,0.0,0.05,0.95,0.0
2339,-0.0014693855388403104,0.030270397429896838,6.35,2.7436289836637893,0.0,0.05,0.95,0.0
2340,-0.0013409905272805665,0.029656645973949167,6.36,2.7368595141146725,0.0,0.05,0.95,0.0
2341,-0.0013317332891692856,0.029737511437778846,6.37,2.7410034658861684,0.0,0.05,0.95,0.0
2342,-0.0014861378838932505,0.029652961496272248,6.39,2.745523629473984,0.0,0.05,0.95,0.0
2343,-0.0019656932567447176,0.029657568013849743,6.39,2.745523629473984,0.0,0.05,0.95,0.0
2344,-0.0018290231851074026,0.029679617030570864,6.39,2.745523629473984,0.0,0.05,0.95,0.0
2345,-0.0015143238654330106,0.02983899613787661,6.4,2.749545416973504,0.0,0.05,0.95,0.0
2346,-0.0011759939274664196,0.029878529782578083,6.4,2.749545416973504,0.0,0.05,0.95,0.0
2347,-0.0007699861002542852,0.02982322308512276,6.42,2.7465614866592727,0.0,0.05,0.95,0.0
2348,-0.00033456665973646496,0.02962225838387328,6.44,2.7470711676256214,0.0,0.05,0.95,0.0
2349,7.407433469723553e-05,0.029684142847046773,6.45,2.750908940695784,0.0,0.05,0.95,0.0
2350,0.0003189418141720191,0.029631914946744102,6.45,2.750908940695784,0.0,0.05,0.95,0.0
2351,0.0007567462201778066,0.029756233261929412,6.46,2.751072518128157,0.0,0.05,0.95,0.0
2352,0.0012810400719987503,0.030059542361339814,6.47,2.7511997382960036,0.0,0.05,0.95,0.0
2353,0.0014652451500656593,0.030439162581484793,6.48,2.736713357295571,0.0,0.05,0.95,0.0
2354,0.0018433827033351093,0.03019056902278104,6.49,2.7294504941471276,0.0,0.05,0.95,0.0
2355,0.0019606812000285455,0.030354341135958987,6.49,2.7294504941471276,0.0,0.05,0.95,0.0
2356,0.0015006463565124055,0.03037820476744531,6.5,2.7147743920996454,0.0,0.05,0.95,0.0
2357,0.0013785295450942968,0.030454603360672104,6.51,2.7221131497423094,0.0,0.05,0.95,0.0
2358,0.001430948655058459,0.03042635456488972,6.52,2.7220580449358525,0.0,0.05,0.95,0.0
2359,0.0018738509867508642,0.03042960858996327,6.54,2.743792995107319,0.0,0.05,0.95,0.0
2360,0.0018454674682060123,0.03047775205765544,6.54,2.743792995107319,0.0,0.05,0.95,0.0
2361,0.0018960005772528544,0.030595379031067113,6.56,2.7507089995126703,0.0,0.05,0.95,0.0
2362,0.0019917874667204458,0.030798942000865248,6.57,2.761358361386657,0.0,0.05,0.95,0.0
2363,0.002248908341783258,0.03061153895250006,6.57,2.761358361386657,0.0,0.05,0.95,0.0
2364,0.0024312085583087094,0.03109058929959538,6.57,2.761358361386657,0.0,0.05,0.95,0.0
2365,0.0020339418699506485,0.03120924785796128,6.6,2.756809750418044,0.0,0.05,0.95,0.0
2366,0.0015176951796741103,0.030979926417714007,6.6,2.756809750418044,0.0,0.05,0.95,0.0
2367,0.0010343159415858053,0.031000766425206338,6.61,2.7636750894415933,0.0,0.05,0.95,0.0
2368,0.0006682076888775409,0.030907293052831037,6.62,2.7596376573746073,0.0,0.05,0.95,0.0
2369,0.0003367897818104716,0.031163885729622674,6.62,2.7596376573746073,0.0,0.05,0.95,0.0
2370,-8.198151136196408e-05,0.031251642270830236,6.62,2.7596376573746073,0.0,0.05,0.95,0.0
2371,-0.00044257333513660166,0.03155123577695385,6.62,2.7596376573746073,0.0,0.05,0.95,0.0
2372,-0.00039352799019456877,0.03197316411449072,6.63,2.7628065440779586,0.0,0.05,0.95,0.0
2373,-0.0008422462416080602,0.03211515611655184,6.63,2.7628065440779586,0.0,0.05,0.95,0.0
2374,-0.0012819602177173194,0.03267349022816835,6.64,2.7659356463952665,0.0,0.05,0.95,0.0
2375,-0.0015204070900362177,0.032553181577649457,6.64,2.7659356463952665,0.0,0.05,0.95,0.0
2376,-0.0014954377140225265,0.03272471219976543,6.65,2.769025099200077,0.0,0.05,0.95,0.0
2377,-0.0011339871916222516,0.0324254912244056,6.65,2.769025099200077,0.0,0.05,0.95,0.0
2378,-0.0009827053874270693,0.032206770183325704,6.67,2.764253968071675,0.0,0.05,0.95,0.0
2379,-0.0004734139351227766,0.03208040309156529,6.68,2.7636208133533797,0.0,0.05,0.95,0.0
2380,5.4818310941062086e-05,0.032209852670060816,6.68,2.7636208133533797,0.0,0.05,0.95,0.0
2381,0.0004543572314024971,0.03255049993706729,6.7,2.7513632984395215,0.0,0.05,0.95,0.0
