detection_delay
18
22
16
20
18
18
15
17
19
29
20
16
18
18
17
18
16
17
17
16
15
17
18
25
17
21
18
17
25
18
22
21
16
17
19
14
16
24
16
17
22
18
18
17
26
18
16
16
23
19
18
17
21
22
19
18
20
18
16
17
15
17
19
16
19
16
16
15
18
20
15
25
18
19
21
31
19
15
27
16
17
20
30
30
19
17
17
16
16
17
17
17
17
15
20
17
18
13
17
17
18
18
17
15
23
24
18
16
17
17
19
16
16
15
17
16
16
17
23
16
17
17
21
28
17
17
17
28
15
20
19
17
17
17
16
28
16
15
16
21
16
19
16
16
17
16
17
18
16
22
17
18
18
19
15
17
17
17
20
17
18
18
16
19
18
17
18
22
19
15
18
18
16
18
16
16
18
18
16
17
17
16
16
18
15
19
15
17
22
19
36
15
18
19
18
21
17
16
16
19
22
16
15
17
16
16
18
23
18
17
17
17
16
24
23
25
19
14
17
24
17
16
16
17
18
19
19
15
18
17
21
19
20
17
16
17
25
16
18
17
17
19
22
15
18
17
19
18
17
15
18
16
18
19
17
18
17
25
17
18
21
16
16
16
19
35
23
17
17
15
17
18
17
17
16
26
25
17
19
18
15
16
18
17
25
16
19
17
19
28
18
25
18
20
18
18
16
18
16
16
28
18
21
19
16
16
18
20
16
24
17
17
19
29
16
19
20
17
16
28
16
17
20
18
16
19
16
21
15
20
15
18
17
16
17
18
23
19
18
14
18
15
20
21
20
18
16
17
17
18
16
16
17
15
15
19
16
15
16
20
16
19
17
17
19
17
15
15
16
20
21
16
17
17
16
19
16
15
19
16
17
17
23
17
23
17
23
22
17
15
16
16
31
15
24
17
23
16
17
22
21
20
18
22
20
18
16
18
15
18
17
15
19
29
18
16
19
18
17
19
16
15
25
17
16
16
16
15
15
16
15
17
18
23
17
21
28
17
20
18
18
16
18
17
18
17
17
21
16
18
17
18
18
17
16
17
17
17
19
17
19
22
15
17
20
16
19
19
17
16
16
17
19
17
16
17
17
19
23
18
17
21
15
27
18
17
16
16
16
18
16
17
18
17
30
17
16
20
19
17
17
17
18
18
22
35
19
19
19
18
15
15
18
19
16
16
18
17
15
17
21
18
17
17
16
16
17
17
17
16
17
19
16
19
19
17
20
17
18
16
15
16
17
16
20
18
17
27
18
16
18
16
18
21
17
17
15
16
17
17
16
26
17
19
16
17
15
17
16
19
16
28
16
18
18
16
16
26
24
22
20
19
21
17
16
16
15
18
16
16
15
18
17
18
17
16
15
18
17
19
16
23
19
21
17
16
30
19
20
18
17
14
16
16
18
17
23
15
17
15
33
15
17
17
17
21
18
17
17
18
16
17
21
16
15
19
17
19
17
18
16
18
16
18
17
17
15
17
17
22
17
18
15
15
17
18
22
17
16
16
17
21
16
16
18
16
16
16
16
16
17
17
16
17
15
17
19
17
17
16
23
15
18
28
18
16
18
18
16
18
25
17
18
24
17
18
16
16
20
19
17
19
21
17
19
18
18
15
17
18
18
18
18
19
16
19
16
31
15
19
19
15
17
18
17
18
17
18
22
19
17
22
17
18
20
18
16
17
20
18
16
24
16
16
15
19
15
31
18
19
16
18
18
17
23
19
16
17
19
16
17
16
16
18
16
16
22
16
18
18
17
18
16
15
20
18
17
22
18
18
16
19
18
19
17
18
15
18
18
18
24
24
15
17
16
24
17
16
16
22
16
19
16
31
15
23
19
15
15
20
16
19
18
17
16
17
17
16
19
16
17
17
18
18
17
18
16
17
22
17
18
17
18
16
17
28
25
17
17
14
19
15
19
24
23
29
18
19
15
16
18
19
18
25
25
18
16
17
18
17
16
17
17
20
17
16
19
31
19
17
16
24
19
18
22
25
29
20
17
15
17
15
20
19
15
17
25
17
25
15
18
17
19
14
17
17
16
15
16
15
19
17
18
17
17
18
15
16
18
16
16
16
18
16
18
18
19
15
18
27
16
19
16
20
17
18
21
16
17
20
21
19
15
19
19
24
17
17
16
15
17
16
17
21
16
18
18
19
19
25
17
27
19
16
17
17
15
20
23
16
17
17
18
19
17
17
18
17
18
18
19
17
25
17
18
20
21
15
18
16
22
18
17
16
19
18
17
14
19
21
18
15
26
23
17
17
20
16
17
16
16
18
16
19
19
17
17
17
15
18
17
26
18
19
16
18
19
19
19
15
18
17
17
18
16
18
17
19
29
19
18
17
18
17
18
19
16
18
17
18
16
18
19
17
32
17
22
21
16
26
24
17
17
17
29
18
27
16
22
18
17
18
20
18
17
19
16
16
25
23
17
15
19
22
17
16
19
22
24
17
22
18
17
16
19
16
22
22
21
20
18
20
16
18
19
26
16
16
18
38
17
18
17
20
15
21
16
16
23
19
17
18
15
18
23
16
16
16
18
26
16
18
17
19
16
18
20
17
17
17
16
16
19
16
19
16
20
18
15
18
16
17
16
16
26
17
17
15
17
18
19
17
15
19
18
16
17
17
18
28
18
16
17
20
16
16
17
15
16
27
16
18
18
16
17
25
18
16
19
18
18
21
18
17
15
18
26
18
19
16
16
17
16
18
15
17
16
17
28
17
17
16
16
18
15
15
15
16
25
16
17
19
16
17
19
18
17
18
16
19
17
17
17
23
19
20
16
17
16
15
16
18
15
16
17
19
18
19
21
18
19
16
18
18
20
17
18
17
16
19
19
29
17
18
19
18
18
17
16
16
17
17
16
18
18
15
17
18
17
19
16
18
15
16
16
18
24
18
16
18
18
19
17
16
16
18
22
17
16
28
16
17
16
16
17
17
17
18
18
17
17
15
19
21
16
26
17
17
18
25
15
19
25
18
16
25
17
19
16
16
18
18
22
15
16
20
19
18
16
18
18
24
16
15
17
15
18
17
17
19
15
15
16
24
18
18
16
16
16
16
15
18
18
20
21
23
27
17
18
17
17
17
18
19
17
15
19
16
17
18
17
19
21
17
24
16
29
22
18
16
19
18
26
14
16
17
16
14
16
16
19
19
19
17
18
19
16
17
17
20
17
18
16
16
19
17
17
18
18
19
15
18
16
16
19
17
17
16
17
15
17
15
19
16
18
16
26
18
20
18
19
16
19
20
16
19
20
15
19
21
19
19
16
19
24
17
17
18
19
16
16
18
15
17
16
20
19
18
17
22
17
18
16
15
19
19
18
17
19
18
17
32
17
15
17
17
18
16
15
15
19
19
17
17
18
17
17
17
19
17
15
23
15
24
18
24
16
17
17
23
16
25
21
16
16
17
17
16
18
18
19
15
17
19
16
16
18
22
17
16
29
25
20
19
18
16
19
21
18
17
19
15
19
18
18
19
14
17
18
19
23
15
19
18
18
29
18
17
23
16
25
17
17
24
22
20
16
18
17
24
23
15
21
18
23
19
16
20
16
17
15
15
16
19
22
17
16
18
18
17
15
17
17
20
21
16
18
19
17
18
17
15
16
16
17
19
17
16
16
15
16
17
24
17
18
15
18
18
23
16
16
17
19
16
18
17
21
26
17
15
17
19
18
35
16
19
21
18
15
16
17
18
18
19
16
15
16
16
30
15
17
16
19
16
18
17
16
19
18
17
18
17
18
18
21
17
16
17
17
16
19
17
17
18
15
17
19
16
16
17
21
16
15
16
19
19
16
17
19
29
18
20
17
18
46
20
16
16
24
19
14
16
19
19
18
16
18
17
18
18
27
17
18
17
18
17
19
16
17
22
16
18
17
16
16
17
18
15
19
24
19
14
16
19
17
18
20
18
24
17
16
16
18
24
21
15
17
17
18
14
19
24
17
17
16
19
17
16
19
13
15
21
21
18
19
18
16
16
15
15
19
20
21
16
17
25
17
25
16
18
16
16
19
17
16
16
20
23
17
19
17
15
16
17
17
17
24
16
20
17
15
18
15
18
16
17
19
19
18
17
16
19
19
15
15
18
26
19
17
19
17
17
19
19
17
16
16
22
17
19
19
18
23
17
16
15
18
16
17
16
16
23
18
17
15
31
17
16
32
18
35
17
28
17
19
16
18
31
17
18
17
15
18
26
17
22
16
21
17
19
19
23
15
24
21
17
15
19
17
17
18
15
19
16
17
15
17
17
18
16
19
18
25
19
22
16
19
29
17
19
17
17
20
23
17
16
17
19
18
25
18
16
16
17
17
22
19
17
18
26
19
19
16
19
17
15
15
15
18
20
17
18
15
17
15
17
19
16
16
16
18
20
16
20
19
15
19
17
17
18
19
22
17
17
17
18
26
24
16
19
17
16
16
17
18
15
16
16
16
17
16
17
15
17
17
17
17
17
15
16
16
19
17
17
17
15
17
17
17
17
17
20
18
18
17
17
16
16
19
17
15
17
18
16
17
18
16
16
20
17
16
17
17
18
18
20
16
18
21
16
17
18
17
15
18
26
17
16
15
15
18
16
19
17
20
16
29
18
16
16
16
16
16
15
17
19
17
18
15
16
16
17
15
16
15
17
18
18
21
16
16
19
19
17
18
18
17
18
17
16
19
17
17
17
18
18
15
15
18
19
17
16
16
17
16
16
16
25
17
18
18
16
17
16
18
19
23
20
18
15
16
16
19
16
17
19
18
17
16
18
15
18
16
14
17
16
18
17
19
16
19
15
28
19
18
22
19
17
17
17
20
19
20
18
17
19
22
16
17
19
27
17
15
19
16
19
20
38
16
16
17
17
16
21
23
22
19
18
19
17
18
15
16
22
17
16
19
16
20
16
18
19
16
16
16
17
17
17
18
16
17
17
18
18
20
17
15
18
16
17
15
18
16
19
18
23
17
17
24
17
18
31
16
18
16
16
18
15
16
16
24
15
15
16
18
19
20
18
17
18
15
15
27
18
19
16
18
33
15
18
17
15
17
17
17
17
18
16
15
18
17
16
17
17
16
18
17
16
29
18
22
16
17
16
19
17
16
19
17
16
16
19
17
17
20
19
17
19
18
18
15
15
16
17
18
17
19
18
17
15
16
24
19
16
20
17
17
17
16
18
16
17
17
16
23
31
18
18
18
16
16
18
18
17
19
15
16
16
17
19
18
17
16
18
15
20
16
16
17
18
24
17
18
16
17
18
15
17
17
25
23
16
15
19
16
17
18
19
21
15
15
18
16
16
16
18
27
19
17
23
15
27
14
22
17
18
16
19
14
16
18
16
18
19
17
19
17
26
16
18
22
16
17
17
16
16
17
17
18
24
15
19
20
18
17
18
17
20
16
24
28
18
23
17
18
17
24
17
18
18
14
17
19
20
16
14
16
16
17
23
16
17
18
16
19
19
19
18
18
16
20
19
20
17
17
16
17
17
16
28
16
16
19
17
17
16
17
16
18
16
17
16
17
19
15
16
19
17
26
16
17
16
18
17
21
18
21
19
15
17
18
18
20
15
18
17
15
17
19
16
16
15
20
25
17
17
15
18
17
17
16
17
17
24
17
15
23
17
22
29
17
18
17
17
16
18
17
20
17
27
19
17
19
22
16
19
15
17
17
19
21
18
27
16
16
26
16
17
18
19
17
19
20
19
20
53
20
15
15
18
16
16
18
17
20
15
18
18
19
17
17
17
16
18
17
18
18
18
18
16
18
18
18
19
18
16
18
18
18
29
18
21
16
18
18
16
18
18
26
18
17
21
15
16
23
18
17
15
29
19
17
15
17
17
16
16
18
18
16
16
18
18
20
16
19
18
17
17
32
16
19
19
24
19
20
21
18
16
19
23
18
16
19
16
16
16
20
16
16
16
19
17
17
17
29
18
16
29
17
16
18
23
20
19
17
23
19
17
15
18
17
17
17
15
15
15
15
16
15
15
19
18
17
17
16
16
19
18
19
18
17
18
19
16
17
17
16
18
19
17
18
19
17
18
28
18
16
16
28
19
18
16
17
17
17
17
18
15
18
28
25
22
21
15
19
16
16
16
15
17
16
17
28
16
31
17
15
18
31
25
19
17
18
16
16
19
17
21
22
19
21
21
17
15
16
17
17
20
19
17
18
26
15
19
30
17
18
14
16
17
17
18
18
16
16
32
19
17
16
17
16
19
17
19
17
17
17
17
17
15
16
17
15
18
18
16
24
24
17
24
17
19
16
26
16
18
18
21
14
17
18
18
19
17
17
16
17
21
16
17
15
16
18
15
16
18
15
17
21
18
18
22
16
17
19
24
15
18
19
19
16
18
16
18
18
17
19
17
17
16
16
18
16
16
15
18
16
18
20
16
16
15
19
21
18
18
17
17
17
17
16
19
19
18
16
20
15
17
21
16
16
18
16
19
25
20
16
16
17
19
18
19
16
18
16
18
18
28
19
17
17
18
21
21
17
22
17
19
17
17
17
16
19
17
27
23
17
18
17
19
15
15
16
17
20
17
24
21
17
24
17
19
17
19
16
16
19
18
15
20
19
16
18
19
16
16
17
17
16
28
23
17
28
17
16
18
17
15
32
24
17
17
17
21
19
16
18
16
18
17
15
17
17
17
25
17
19
17
14
19
17
16
17
16
17
18
18
18
21
18
21
18
21
21
16
26
19
19
17
27
16
17
18
18
20
27
23
18
16
18
16
16
18
21
14
17
17
16
15
17
20
17
17
24
20
18
15
15
17
16
16
20
24
17
21
17
19
17
16
18
21
15
17
18
19
17
17
18
17
20
19
27
18
16
16
16
18
17
18
17
16
16
17
16
17
17
14
17
17
19
16
16
22
17
19
17
18
16
17
15
15
18
19
18
16
19
21
19
18
17
18
17
18
18
14
19
17
17
15
16
17
17
22
16
16
15
17
17
17
25
17
16
29
18
14
18
18
18
27
16
30
21
22
16
17
19
15
16
19
19
17
17
16
15
17
17
25
17
17
18
18
16
16
19
16
19
21
15
16
18
19
18
17
18
17
15
17
19
17
16
16
15
18
16
18
27
15
17
16
18
16
15
28
17
18
17
17
17
21
18
18
16
17
20
19
16
19
16
17
18
17
17
21
16
17
16
24
17
18
17
18
19
17
20
15
23
16
16
17
17
16
28
17
19
16
22
16
19
20
18
17
19
17
18
18
26
18
17
18
17
16
18
18
21
16
17
17
17
15
14
17
19
17
20
19
19
16
18
24
17
16
19
22
17
17
16
20
17
19
17
16
17
18
17
17
19
15
19
18
17
17
17
16
17
17
33
15
17
15
17
18
17
15
18
20
16
18
16
17
19
18
15
16
17
29
18
18
19
16
19
17
16
21
17
20
17
18
16
19
15
19
16
17
18
22
16
16
23
18
16
19
16
18
18
17
26
18
18
19
15
18
17
20
20
19
16
17
17
16
27
16
16
17
15
16
16
18
17
16
19
16
19
17
18
18
26
20
18
21
19
16
18
17
15
17
16
17
16
21
17
16
19
18
15
17
17
23
23
16
16
17
17
18
17
41
19
17
17
18
16
17
17
18
17
14
18
17
21
17
14
17
20
17
15
18
17
16
14
22
18
19
17
19
16
17
24
21
21
19
19
16
18
17
15
16
18
18
16
17
22
16
25
17
18
16
23
16
16
15
23
17
18
24
15
22
29
19
17
17
16
24
19
16
16
17
17
18
17
15
16
16
16
17
19
18
17
18
17
22
16
18
19
15
19
18
15
17
17
16
18
17
17
17
19
16
18
15
16
17
16
16
18
16
17
15
17
16
24
17
19
17
15
17
17
16
17
19
17
19
17
17
18
17
17
16
18
17
18
15
17
19
15
16
17
20
17
16
18
19
25
16
20
19
16
20
19
18
15
16
19
16
15
16
19
16
33
17
16
18
17
16
19
17
17
17
24
19
16
18
18
16
17
19
16
19
16
22
17
17
17
32
17
17
21
17
18
17
18
17
18
19
22
19
17
19
16
16
18
32
17
17
16
17
19
17
15
22
18
19
16
17
19
19
19
16
20
16
17
17
16
17
19
17
20
17
17
20
16
17
17
31
17
24
16
17
21
16
17
24
16
17
18
18
15
30
18
18
16
15
19
18
18
17
16
18
25
17
21
18
16
18
17
16
27
15
16
18
16
16
19
19
16
16
25
17
17
17
17
19
16
18
16
20
19
16
17
16
15
16
17
19
18
16
18
22
16
18
23
16
19
20
24
16
18
22
18
17
17
18
15
17
17
17
17
16
16
22
17
17
18
17
15
19
16
17
16
20
26
17
17
29
23
17
23
16
17
16
16
18
22
17
15
16
16
16
18
18
18
24
17
17
15
17
19
18
18
18
16
18
17
18
17
19
23
16
16
19
16
16
16
15
17
16
16
18
16
15
17
24
18
18
16
21
16
18
17
17
17
17
18
17
17
23
23
14
17
16
16
22
21
24
17
17
16
20
17
16
16
17
16
17
23
17
17
16
16
19
17
17
15
16
17
16
18
16
16
17
20
22
16
17
22
17
16
18
15
18
16
17
18
17
17
17
16
18
15
15
19
17
21
18
18
16
19
18
27
19
16
16
18
19
18
16
17
18
16
18
16
16
19
18
16
17
19
15
16
17
19
19
18
28
20
15
16
15
17
17
16
18
18
27
20
16
16
19
17
19
18
16
17
15
22
19
17
18
16
21
17
19
19
19
19
18
16
20
22
17
21
18
16
17
16
16
17
25
16
16
16
23
17
15
16
18
15
26
16
24
17
17
25
23
16
16
16
18
17
17
23
19
18
16
19
24
18
24
15
16
21
18
17
16
16
20
15
18
16
19
16
19
16
17
16
17
21
25
22
18
15
17
19
17
17
14
18
17
18
18
16
18
19
19
17
18
15
25
14
18
17
18
18
17
17
17
15
17
14
18
17
16
16
19
17
19
18
18
15
15
17
16
23
19
17
17
18
24
17
15
19
16
15
17
20
16
17
19
25
17
17
18
16
17
20
14
21
18
24
21
17
17
16
18
16
16
16
19
15
16
17
19
15
16
23
22
18
16
17
16
18
18
18
29
19
16
18
15
18
19
22
18
19
17
17
18
16
24
18
18
17
17
17
17
17
16
20
19
16
17
18
16
20
16
16
18
17
19
17
17
19
14
19
17
17
17
22
17
21
15
19
16
15
16
17
15
15
15
18
20
17
18
20
18
18
19
15
16
20
19
20
16
17
16
19
17
17
16
18
27
17
19
15
25
25
16
15
16
16
17
20
25
16
15
23
18
19
16
19
18
26
32
16
16
25
18
16
17
18
17
16
16
17
18
18
18
17
17
18
18
18
16
16
15
20
17
15
22
19
18
17
16
19
17
20
18
17
19
17
23
17
17
16
18
20
16
18
18
18
17
27
19
24
16
21
22
17
16
14
17
18
16
16
16
22
17
17
18
17
18
20
17
22
18
17
17
18
15
20
26
19
16
19
18
21
20
17
17
17
19
28
24
17
16
16
24
19
18
18
16
17
32
21
17
18
22
15
22
16
18
20
18
17
16
18
25
17
16
18
16
27
16
17
18
15
17
22
19
20
16
17
18
19
16
20
16
27
19
20
15
16
20
19
18
18
20
15
17
18
18
20
14
16
19
15
17
28
19
19
16
16
21
17
15
20
19
17
18
18
18
17
19
16
18
16
17
19
17
19
19
16
20
18
17
15
19
15
16
19
17
30
18
30
19
21
17
18
20
17
16
18
15
18
18
18
16
15
16
16
15
19
15
18
19
17
17
21
24
17
22
22
27
17
21
16
16
18
15
15
15
20
19
15
19
22
19
18
15
18
16
19
16
18
20
16
16
21
17
24
16
17
16
19
17
15
19
19
17
16
18
18
15
16
16
16
22
20
17
16
24
18
17
17
16
18
16
18
18
17
21
19
16
16
18
22
21
17
17
14
14
16
19
17
15
17
17
23
16
18
19
16
17
18
14
18
18
16
21
14
18
17
17
19
17
17
15
16
15
17
17
18
17
17
21
19
21
18
18
18
17
22
15
18
16
17
21
18
16
18
16
24
15
27
18
17
18
15
18
19
17
17
17
17
17
23
16
18
17
18
17
19
20
17
31
16
17
16
16
19
18
15
16
18
19
21
16
19
17
19
17
17
18
24
16
19
32
16
16
16
19
16
18
17
17
15
19
15
17
18
17
18
18
16
21
18
16
17
16
17
18
16
31
15
19
17
17
19
19
18
16
18
15
16
17
18
16
17
23
16
18
17
19
18
19
26
16
18
16
18
22
15
16
16
16
20
17
19
17
16
14
16
18
18
16
18
15
16
17
17
17
20
22
18
25
19
27
16
15
15
25
18
24
18
18
16
16
27
17
17
18
15
29
21
16
16
19
15
18
17
17
17
16
17
25
16
18
17
18
21
17
17
15
17
18
17
18
20
16
16
17
17
16
22
17
20
17
26
18
17
18
16
16
18
18
17
20
29
15
24
18
19
21
17
15
18
21
18
17
17
